School ID,Name of School,Street Address,City,State,ZIP Code,CPS Performance Policy Level,CPS Performance Policy Status,Probation Length,"My Voice, My School Overall Rating",Student Response Rate,Teacher Response Rate,Involved Family,Supportive Environment,Ambitious Instruction,Effective Leaders,Collaborative Teachers,Safe,School Community,Parent-Teacher Partnership,Quality of Facilities,Healthy Schools Certification,Creative Schools Certification,NWEA Reading Growth Percentile All Grades,NWEA Reading Growth Percentile Grade 3,NWEA Reading Growth Percentile Grade 4,NWEA Reading Growth Percentile Grade 5,NWEA Reading Growth Percentile Grade 6,NWEA Reading Growth Percentile Grade 7,NWEA Reading Growth Percentile Grade 8,NWEA Math Growth All Grades,NWEA Math Growth Grade 3,NWEA Math Growth Grade 4,NWEA Math Growth Grade 5,NWEA Math Growth Grade 6,NWEA Math Growth Grade 7,NWEA Math Growth Grade 8,NWEA Reading Attainment Percentile All Grades,NWEA Reading Attainment Percentile Grade 2,NWEA Reading Attainment Percentile Grade 3,NWEA Reading Attainment Percentile Grade 4,NWEA Reading Attainment Percentile Grade 5,NWEA Reading Attainment Percentile Grade 6,NWEA Reading Attainment Percentile Grade 7,NWEA Reading Attainment Percentile Grade 8,NWEA Math Attainment Percentile All Grades,NWEA Math Attainment Percentile Grade 2,NWEA Math Attainment Percentile Grade 3,NWEA Math Attainment Percentile Grade 4,NWEA Math Attainment Percentile Grade 5,NWEA Math Attainment Percentile Grade 6,NWEA Math Attainment Percentile Grade 7,NWEA Math Attainment Percentile Grade 8,EPAS Growth Percentile,EXPLORE Growth Percentile Grade 9,Plan Growth Percentile Grade 10,ACT Growth Percentile Grade 11,EPAS Attainment Percentile,EXPLORE Attainment Percentile Grade 9,PLAN Attainment Percentile Grade 10,Grade ACT Attainment Percentile Grade 11,EXPLORE Spring 2013 Average Grade 9,EXPLORE Spring 2013 Average Grade 10,EXPLORE Fall 2011 Average Grade 9,PLAN Fall 2012 Average Grade 10,ACT Spring 2013 Average Grade 11,Freshmen-on-Track Rate Percentage 2013,Freshmen-on-Track Rate Percentage 2012,4-Year Graduation Rate Percentage 2013,4-Year Graduation Rate Percentage 2012,5-Year Graduation Rate Percentage 2013,5-Year Graduation Rate Percentage 2012,College Enrollment Rate Percentage 2013,College Enrollment Rate Percentage 2012,College Persistence Rate Percentage 2013,College Persistence Rate Percentage 2012,Suspensions Per 100 2013,Suspensions Per 100 2012,Percentage of Misconducts Resulting in Suspension 2013,Percentage of Misconducts Resulting in Suspension 2012,Average Length of Suspensions 2013,Average Length of Suspensions 2012,Student Attendance Percentage 2013,Student Attendance Percentage 2012,Teacher Attendance Percentage 2013,Teacher Attendance Percentage 2012,Gr3-8 On-Track Percentage 2013,One-Year DropOut Rate Percentage 2013,One-Year DropOut Rate Percentage 2012,X Coordinate,Y Coordinate,Longitude,Latitude,Location,Zip Codes
400123,YCCS-Academy of Scholastic Achievement HS,4651 W Madison St,Chicago,IL,60644,LEVEL 2,NOT ON PROBATION,-1.0,NOT ENOUGH DATA,0.0,88.9,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,68.0,8.0,1.0,4.0,22.0,19.5,4.0,14.8,15.1,13.6,15.0,13.3,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,72.7,89.4,94.8,95.3,-1.0,55.2,4.4,1145145.698,1899568.885,41.88042013,-87.74250356,"{'latitude': '-87.74250356', 'longitude': '41.88042013'}",Not Available
400141,YCCS-Truman Middle College HS,1145 W Wilson Ave,Chicago,IL,60640,LEVEL 2,NOT ON PROBATION,-1.0,PARTIALLY ORGANIZED,74.0,100.0,WEAK,STRONG,STRONG,WEAK,WEAK,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.0,68.0,8.0,27.0,17.0,22.0,19.5,17.0,14.8,15.1,13.6,15.0,16.1,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,81.4,89.4,94.8,95.3,-1.0,39.1,4.4,1167577.77,1930654.472,41.96526739,-87.65923798,"{'latitude': '-87.65923798', 'longitude': '41.96526739'}",Not Available
400055,Noble Street Charter - Rauner College Prep,1337 W Ohio,Chicago,IL,60642,LEVEL 2,NOT APPLICABLE,-1.0,WELL-ORGANIZED,88.4,80.5,NEUTRAL,STRONG,STRONG,STRONG,STRONG,STRONG,NEUTRAL,STRONG,STRONG,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,97.0,68.0,8.0,97.0,55.0,22.0,19.5,55.0,14.8,15.1,14.8,16.8,20.1,83.15,-1.0,78.3,77.7,83.7,85.4,78.0,70.6,79.2,89.6,17.0,1.5,45.15,-1.0,2.9,-1.0,94.3,95.4,94.8,95.3,-1.0,1.2,4.3,1167337.293,1904096.887,41.89239717,-87.66088796,"{'latitude': '-87.66088796', 'longitude': '41.89239717'}",Not Available
610323,Bowen High School,2710 E 89th St,Chicago,IL,60617,LEVEL 2,ON PROBATION,6.0,NOT YET ORGANIZED,52.6,81.0,VERY WEAK,WEAK,NEUTRAL,WEAK,VERY WEAK,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,DEVELOPING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,1.0,0.0,58.0,5.0,2.0,7.0,7.0,12.1,13.5,12.2,13.2,14.3,84.2,70.0,40.0,66.0,70.9,56.9,45.2,42.9,64.0,61.2,131.1,232.0,27.9,39.8,3.0,2.6,80.8,76.4,94.6,95.6,-1.0,0.6,0.2,1195939.937,1846527.528,41.73376107,-87.55775263,"{'latitude': '-87.55775263', 'longitude': '41.73376107'}",Not Available
610501,Austin Polytechnical Academy High School,231 N Pine Ave,Chicago,IL,60644,LEVEL 3,ON PROBATION,4.0,PARTIALLY ORGANIZED,94.3,68.8,WEAK,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,NOT CERTIFIED,EMERGING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57.0,32.0,13.0,89.0,4.0,3.0,4.0,7.0,12.5,12.6,12.3,13.7,14.5,68.8,52.2,45.0,55.5,60.0,65.3,49.2,58.3,55.8,67.8,171.7,303.9,40.3,48.3,2.1,2.5,76.1,68.5,95.1,94.7,-1.0,8.8,18.5,1139494.763,1901274.258,41.88520477,-87.76321191,"{'latitude': '-87.76321191', 'longitude': '41.88520477'}",Not Available
400125,"YCCS-ASPIRA,Antonia Pantoja Alternative HS",3121 N Pulaski Rd,Chicago,IL,60641,LEVEL 2,NOT ON PROBATION,-1.0,ORGANIZED,71.6,100.0,NOT ENOUGH DATA,STRONG,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,68.0,8.0,42.0,6.0,22.0,19.5,6.0,14.8,15.1,13.6,15.0,14.0,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,76.5,89.4,94.8,95.3,-1.0,33.0,4.4,1149218.584,1920554.648,41.9379292,-87.72700348,"{'latitude': '-87.72700348', 'longitude': '41.9379292'}",Not Available
400145,YCCS-Youth Connection Leadership Academy HS,3424 S State St,Chicago,IL,60616,LEVEL 2,NOT ON PROBATION,-1.0,MODERATELY ORGANIZED,52.6,30.8,NOT ENOUGH DATA,NEUTRAL,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.0,68.0,8.0,27.0,4.0,22.0,19.5,4.0,14.8,15.1,13.6,15.0,13.5,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,69.4,89.4,94.8,95.3,-1.0,50.3,4.4,1176794.443,1882186.938,41.8320662,-87.62681829,"{'latitude': '-87.62681829', 'longitude': '41.8320662'}",Not Available
610558,Sarah E. Goode STEM Academy,7651 S Homan Ave,Chicago,IL,60652,NOT ENOUGH DATA,NOT ON PROBATION,-1.0,ORGANIZED,99.6,88.2,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,VERY STRONG,PENDING CERTIFICATION,EMERGING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98.0,98.0,8.0,42.0,48.0,48.0,19.5,15.5,16.6,15.1,13.6,15.0,16.05,97.1,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,40.9,1.5,67.1,-1.0,2.4,-1.0,95.3,89.4,97.6,95.3,-1.0,0.4,4.4,1155066.238,1853482.531,41.75375992,-87.70730896,"{'latitude': '-87.70730896', 'longitude': '41.75375992'}",Not Available
610569,Ombudsman #1,3214 W 63rd St,Chicago,IL,60629,LEVEL 2,NOT ON PROBATION,-1.0,NOT ENOUGH DATA,71.6,81.5,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,68.0,8.0,42.0,17.0,22.0,19.5,15.5,14.8,15.1,13.6,15.0,16.05,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,88.1,89.4,94.8,95.3,-1.0,3.3,4.4,1155959.674,1862713.311,41.77907272,-87.70378721,"{'latitude': '-87.70378721', 'longitude': '41.77907272'}",Not Available
400053,Noble Street Charter - Golder College Prep,1454 W Superior St,Chicago,IL,60642,LEVEL 1,NOT APPLICABLE,-1.0,WELL-ORGANIZED,70.7,50.0,NEUTRAL,STRONG,VERY STRONG,NEUTRAL,VERY STRONG,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,42.0,68.0,8.0,42.0,59.0,22.0,19.5,59.0,14.8,15.1,15.2,17.8,20.5,83.15,-1.0,74.4,78.6,83.3,84.2,79.6,77.2,73.0,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,95.4,95.1,94.8,95.3,-1.0,1.6,4.1,1166346.052,1905150.424,41.89530941,-87.6644982,"{'latitude': '-87.6644982', 'longitude': '41.89530941'}",Not Available
609746,Kenwood Academy High School,5015 S Blackstone Ave,Chicago,IL,60615,LEVEL 2,NOT ON PROBATION,-1.0,ORGANIZED,77.5,71.2,STRONG,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,DEVELOPING,37.0,-1.0,-1.0,-1.0,-1.0,34.0,48.0,15.0,-1.0,-1.0,-1.0,-1.0,30.0,13.0,95.0,-1.0,-1.0,-1.0,-1.0,-1.0,92.0,95.0,97.0,-1.0,-1.0,-1.0,-1.0,-1.0,95.0,92.0,55.0,88.0,29.0,34.0,47.0,50.0,55.0,39.0,16.8,17.8,15.2,17.0,18.7,83.5,71.5,77.3,73.3,80.0,76.5,75.3,81.9,77.1,76.9,52.8,25.8,63.4,97.1,2.5,3.2,89.0,87.8,94.6,95.2,67.3,2.5,1.1,1186813.047,1871954.152,41.80375479,-87.59038395,"{'latitude': '-87.59038395', 'longitude': '41.80375479'}",Not Available
400085,UNO Charter School - Major Hector P.Garcia MD Cam,4248 W 47th St,Chicago,IL,60632,LEVEL 2,NOT APPLICABLE,-1.0,ORGANIZED,93.7,92.1,STRONG,STRONG,NEUTRAL,NEUTRAL,WEAK,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,68.0,8.0,42.0,34.0,22.0,19.5,34.0,14.8,15.1,14.4,16.1,18.1,83.15,-1.0,83.1,10.1,80.4,68.85,66.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,97.2,97.6,94.8,95.3,-1.0,1.6,2.8,1148638.133,1873163.986,41.80789494,-87.73036028,"{'latitude': '-87.73036028', 'longitude': '41.80789494'}",Not Available
610380,Daniel Hale Williams Prep School of Medicine,4934 S Wabash Ave,Chicago,IL,60615,LEVEL 2,NOT ON PROBATION,-1.0,PARTIALLY ORGANIZED,75.7,83.3,WEAK,NEUTRAL,STRONG,WEAK,WEAK,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,NOT CERTIFIED,DEVELOPING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,88.0,8.0,5.0,35.0,39.0,31.0,34.0,16.1,16.2,15.2,16.7,18.2,80.8,86.3,85.2,89.3,90.7,81.7,69.0,76.4,76.1,67.8,24.0,27.0,63.4,35.4,4.3,3.3,89.7,88.9,95.9,96.4,-1.0,1.4,1.0,1177513.255,1872170.444,41.80456384,-87.62448408,"{'latitude': '-87.62448408', 'longitude': '41.80456384'}",Not Available
400038,Community Services West Academy,1239 S Pulaski Rd,Chicago,IL,60623,LEVEL 2,NOT ON PROBATION,-1.0,ORGANIZED,79.6,100.0,NEUTRAL,NEUTRAL,NEUTRAL,VERY STRONG,VERY STRONG,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,68.0,8.0,42.0,3.0,22.0,19.5,3.0,14.8,15.1,13.6,15.0,13.1,83.15,-1.0,63.4,63.2,70.6,68.85,14.3,7.5,64.3,67.8,17.0,0.6,45.15,-1.0,2.9,-1.0,79.1,71.3,94.8,95.3,-1.0,29.5,13.8,1149956.113,1893970.75,41.86496597,-87.72498573,"{'latitude': '-87.72498573', 'longitude': '41.86496597'}",Not Available
400157,Noble Street Charter Orange HS,2710 E 89th St,Chicago,IL,60617,NOT ENOUGH DATA,NOT APPLICABLE,-1.0,NOT ENOUGH DATA,71.6,81.5,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,68.0,8.0,42.0,17.0,22.0,19.5,15.5,14.8,15.1,13.6,15.0,16.05,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,88.1,89.4,94.8,95.3,-1.0,3.3,4.4,1195939.937,1846527.528,41.73376107,-87.55775263,"{'latitude': '-87.55775263', 'longitude': '41.73376107'}",Not Available
610555,Banner Academy West,819 N Leamington Ave,Chicago,IL,60651,LEVEL 2,NOT ON PROBATION,-1.0,NOT YET ORGANIZED,64.4,91.7,WEAK,NEUTRAL,WEAK,WEAK,NEUTRAL,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,68.0,8.0,42.0,3.0,22.0,19.5,3.0,14.8,15.1,13.6,12.2,13.0,83.15,-1.0,63.4,63.2,70.6,68.85,23.1,13.3,64.3,67.8,41.4,13.3,16.6,-1.0,3.9,-1.0,88.1,70.4,94.8,95.3,-1.0,53.8,52.4,1141910.358,1905066.803,41.89556759,-87.75424732,"{'latitude': '-87.75424732', 'longitude': '41.89556759'}",Not Available
609768,Hope College Preparatory High School,5515 S Lowe Ave,Chicago,IL,60621,LEVEL 3,ON PROBATION,6.0,NOT YET ORGANIZED,71.1,88.9,WEAK,WEAK,WEAK,NEUTRAL,WEAK,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,43.0,92.0,20.0,21.0,8.0,10.0,10.0,7.0,13.7,14.0,13.1,14.3,14.6,74.0,68.5,62.9,55.3,62.3,57.7,73.6,61.9,62.4,66.7,62.3,54.2,16.7,43.1,2.6,3.5,80.0,76.6,93.7,94.7,-1.0,3.7,8.5,1172948.54,1868120.666,41.79355292,-87.64134488,"{'latitude': '-87.64134488', 'longitude': '41.79355292'}",Not Available
400109,Prologue-Joshua Johnston Charter School,1551 W 95th St,Chicago,IL,60643,LEVEL 2,NOT ON PROBATION,-1.0,PARTIALLY ORGANIZED,43.0,84.6,VERY WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,NEUTRAL,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,68.0,8.0,1.0,4.0,22.0,19.5,4.0,14.8,15.1,13.6,15.0,13.8,83.15,-1.0,63.4,63.2,70.6,68.85,26.7,26.9,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,84.5,80.4,94.8,95.3,-1.0,16.4,19.6,1167412.76,1841677.302,41.72110921,-87.66240036,"{'latitude': '-87.66240036', 'longitude': '41.72110921'}",Not Available
609713,Hyde Park Academy High School,6220 S Stony Island Ave,Chicago,IL,60637,LEVEL 3,ON PROBATION,10.0,PARTIALLY ORGANIZED,49.5,57.7,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,NEUTRAL,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,68.0,1.0,3.0,10.0,12.0,15.0,9.0,14.0,14.7,12.8,14.2,14.9,75.1,60.5,46.4,48.3,53.0,53.3,58.0,63.4,63.8,71.7,157.9,108.0,62.1,92.9,2.8,3.2,72.2,67.7,92.9,94.2,-1.0,12.2,13.9,1187898.897,1864121.427,41.78223539,-87.58665115,"{'latitude': '-87.58665115', 'longitude': '41.78223539'}",Not Available
609695,Roald Amundsen High School,5110 N Damen Ave,Chicago,IL,60625,LEVEL 2,ON PROBATION,4.0,PARTIALLY ORGANIZED,75.3,82.8,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,NEUTRAL,STRONG,WEAK,NEUTRAL,NEUTRAL,NOT CERTIFIED,STRONG,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,24.0,1.0,21.0,21.0,28.0,20.0,20.0,15.0,15.1,13.9,15.0,16.5,73.6,73.8,71.7,75.1,78.6,65.1,48.6,53.4,62.1,64.4,15.3,12.0,32.0,89.1,2.9,4.4,88.5,82.4,95.9,95.6,-1.0,2.8,6.0,1162034.157,1934187.196,41.97507922,-87.67952139,"{'latitude': '-87.67952139', 'longitude': '41.97507922'}",Not Available
609720,Albert G Lane Technical High School,2501 W Addison St,Chicago,IL,60618,LEVEL 1,NOT ON PROBATION,-1.0,WELL-ORGANIZED,84.2,76.3,STRONG,STRONG,STRONG,NEUTRAL,NEUTRAL,VERY STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,EXCELLING,99.0,-1.0,-1.0,-1.0,-1.0,99.0,86.0,99.0,-1.0,-1.0,-1.0,-1.0,98.0,98.0,99.0,-1.0,-1.0,-1.0,-1.0,-1.0,99.0,99.0,99.0,-1.0,-1.0,-1.0,-1.0,-1.0,99.0,99.0,67.0,83.0,39.0,66.0,93.0,95.0,91.0,93.0,20.8,21.2,19.5,21.1,24.8,92.5,95.1,91.1,89.7,92.9,90.9,81.5,80.2,85.7,87.7,1.7,2.5,65.8,44.0,3.8,4.8,94.4,96.4,95.6,96.3,79.5,1.0,1.2,1158975.392,1923791.705,41.94661693,-87.69105603,"{'latitude': '-87.69105603', 'longitude': '41.94661693'}",Not Available
400105,Urban Prep Academy for Young Men - Bronzeville,2710 S Dearborn St,Chicago,IL,60616,LEVEL 2,NOT APPLICABLE,-1.0,PARTIALLY ORGANIZED,66.0,77.8,WEAK,NEUTRAL,NEUTRAL,WEAK,NEUTRAL,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,68.0,8.0,42.0,25.0,22.0,19.5,25.0,14.8,15.1,14.2,14.9,17.2,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,96.3,96.0,94.8,95.3,-1.0,4.3,4.2,1176275.784,1886545.486,41.84403809,-87.62859008,"{'latitude': '-87.62859008', 'longitude': '41.84403809'}",Not Available
400064,Perspectives Charter - Rodney D Joslin,1930 S Archer Ave,Chicago,IL,60616,LEVEL 2,NOT APPLICABLE,-1.0,ORGANIZED,83.5,95.7,STRONG,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,STRONG,NEUTRAL,NOT CERTIFIED,INCOMPLETE DATA,50.0,-1.0,-1.0,-1.0,6.0,92.0,49.0,8.0,-1.0,-1.0,-1.0,4.0,79.0,7.0,23.0,-1.0,-1.0,-1.0,-1.0,24.0,26.0,25.0,11.0,-1.0,-1.0,-1.0,-1.0,8.0,17.0,19.0,68.0,97.0,20.0,42.0,41.0,33.0,51.0,38.0,15.8,17.5,14.3,17.7,18.5,83.15,-1.0,83.0,51.0,78.8,84.3,67.6,75.6,61.8,80.6,17.0,1.5,45.15,-1.0,2.9,-1.0,98.4,96.0,94.8,95.3,-1.0,4.5,3.8,1176256.893,1890916.647,41.85603329,-87.62852775,"{'latitude': '-87.62852775', 'longitude': '41.85603329'}",Not Available
